AAPL.date,AAPL.price,AAPL.return,AAPL.growth_rate,AAPL.RV_SquareReturn,AAPL_RV.5min.date,AAPL_RV.5min,AAPL_RV_overnight.5min.date,AAPL_RV_overnight.5min,AAPL_RK.5min.date,AAPL_RK.5min,AAPL_BPV.5min.date,AAPL_BPV.5min
2016-10-31,28.39,-0.140795518,-0.140696447,0.019823378,2016/10/31,0.393584277,2016/10/31,0.398536634,2016/10/31,0.21792446,2016/10/31,0.359686306
2016-11-01,27.87,-1.848612899,-1.831630856,3.417369651,2016/11/1,1.13225221,2016/11/1,1.133493354,2016/11/1,1.8880892,2016/11/1,1.16820159
2016-11-02,27.9,0.107584733,0.107642626,0.011574475,2016/11/2,0.609714566,2016/11/2,0.614868013,2016/11/2,0.309822452,2016/11/2,0.614445879
2016-11-03,27.46,-1.589628849,-1.577060932,2.526919877,2016/11/3,0.626280459,2016/11/3,0.916892949,2016/11/3,0.379639524,2016/11/3,0.557339407
2016-11-04,27.21,-0.914584754,-0.910415149,0.836465273,2016/11/4,0.910093896,2016/11/4,2.371841069,2016/11/4,0.934671545,2016/11/4,0.993540229
2016-11-07,27.6,1.423121993,1.433296582,2.025276206,2016/11/7,0.62054677,2016/11/7,1.987520776,2016/11/7,0.432192068,2016/11/7,0.445030123
2016-11-08,27.77,0.61405286,0.615942029,0.377060914,2016/11/8,0.68041383,2016/11/8,0.681727056,2016/11/8,1.55101329,2016/11/8,0.574094099
2016-11-09,27.72,-0.1802127,-0.180050414,0.032476617,2016/11/9,3.505686867,2016/11/9,4.685474123,2016/11/9,2.153431227,2016/11/9,2.984052438
2016-11-10,26.95,-2.817087697,-2.777777778,7.935983091,2016/11/10,8.300547995,2016/11/10,8.312248006,2016/11/10,9.321429773,2016/11/10,7.918488176
2016-11-11,27.11,0.591936616,0.593692022,0.350388957,2016/11/11,2.63337188,2016/11/11,3.133936917,2016/11/11,1.718465357,2016/11/11,2.284999414
2016-11-14,26.43,-2.540293489,-2.50829952,6.453091012,2016/11/14,2.548583059,2016/11/14,2.99237308,2016/11/14,2.826370997,2016/11/14,2.718964702
2016-11-15,26.78,1.315561165,1.324252743,1.730701178,2016/11/15,1.263823314,2016/11/15,1.890155802,2016/11/15,1.039876707,2016/11/15,1.13037378
2016-11-16,27.5,2.653066441,2.688573562,7.03876154,2016/11/16,1.649243623,2016/11/16,1.789203353,2016/11/16,2.811046596,2016/11/16,1.774779727
2016-11-17,27.49,-0.03637025,-0.036363636,0.001322795,2016/11/17,1.479654995,2016/11/17,1.500842834,2016/11/17,0.827158227,2016/11/17,1.415686025
2016-11-18,27.52,0.109071089,0.109130593,0.011896502,2016/11/18,0.486238166,2016/11/18,0.533980294,2016/11/18,0.332174499,2016/11/18,0.4464137
2016-11-21,27.93,1.478836689,1.489825581,2.186957953,2016/11/21,0.805260722,2016/11/21,0.805260722,2016/11/21,0.888981055,2016/11/21,0.724037056
2016-11-22,27.95,0.071581964,0.07160759,0.005123978,2016/11/22,0.442455431,2016/11/22,0.488505311,2016/11/22,0.155236006,2016/11/22,0.399842157
2016-11-23,27.81,-0.502153136,-0.500894454,0.252157772,2016/11/23,0.584020587,2016/11/23,0.739521794,2016/11/23,0.551879726,2016/11/23,0.508924076
2016-11-25,27.95,0.502153136,0.503416037,0.252157772,2016/11/25,0.220530094,2016/11/25,0.232179647,2016/11/25,0.140918031,2016/11/25,0.174215112
2016-11-28,27.89,-0.214899796,-0.214669052,0.046181922,2016/11/28,0.390949607,2016/11/28,0.494970773,2016/11/28,0.156960791,2016/11/28,0.368988412
2016-11-29,27.86,-0.107623329,-0.107565436,0.011582781,2016/11/29,0.728155246,2016/11/29,1.299399602,2016/11/29,1.302084137,2016/11/29,0.663509696
2016-11-30,27.63,-0.828982942,-0.825556353,0.687212718,2016/11/30,0.80980754,2016/11/30,0.830391768,2016/11/30,1.055595404,2016/11/30,0.716238308
2016-12-01,27.37,-0.945461588,-0.941006153,0.893897615,2016/12/1,1.477138596,2016/12/1,1.488940512,2016/12/1,0.90907642,2016/12/1,1.31889989
2016-12-02,27.48,0.40109443,0.40189989,0.160876742,2016/12/2,0.92852866,2016/12/2,0.949918398,2016/12/2,0.528367291,2016/12/2,0.726749434
2016-12-05,27.28,-0.730463438,-0.727802038,0.533576834,2016/12/5,1.357700036,2016/12/5,1.362993142,2016/12/5,0.35967986,2016/12/5,1.093062894
2016-12-06,27.49,0.76684692,0.769794721,0.588054199,2016/12/6,0.663070932,2016/12/6,0.796952782,2016/12/6,0.314842768,2016/12/6,0.728191984
2016-12-07,27.76,0.977383346,0.982175336,0.955278205,2016/12/7,0.6159407,2016/12/7,1.000745974,2016/12/7,0.719930565,2016/12/7,0.557772394
2016-12-08,28.03,0.967922954,0.972622478,0.936874845,2016/12/8,0.759808718,2016/12/8,0.780601242,2016/12/8,0.388750879,2016/12/8,0.668659185
2016-12-09,28.49,1.627778333,1.641098823,2.649662302,2016/12/9,0.684886366,2016/12/9,0.787651604,2016/12/9,0.848091344,2016/12/9,0.693056435
2016-12-12,28.33,-0.563183467,-0.561600562,0.317175617,2016/12/12,0.488301359,2016/12/12,0.805476976,2016/12/12,0.153704389,2016/12/12,0.459556774
2016-12-13,28.8,1.64540733,1.659018708,2.707365281,2016/12/13,0.96572691,2016/12/13,1.144389243,2016/12/13,1.323899786,2016/12/13,0.86916424
2016-12-14,28.8,0.0,0.0,0.0,2016/12/14,1.378818189,2016/12/14,1.398135139,2016/12/14,0.135549946,2016/12/14,1.356741421
2016-12-15,28.96,0.554018038,0.555555556,0.306935986,2016/12/15,0.507289318,2016/12/15,0.526552684,2016/12/15,0.198685653,2016/12/15,0.520417038
2016-12-16,28.99,0.103537542,0.10359116,0.010720023,2016/12/16,0.489857934,2016/12/16,0.660847226,2016/12/16,0.123771896,2016/12/16,0.46692706
2016-12-19,29.16,0.584696421,0.586409107,0.341869904,2016/12/19,0.440391449,2016/12/19,0.459455849,2016/12/19,0.54825094,2016/12/19,0.496393948
2016-12-20,29.24,0.273972774,0.274348422,0.075061081,2016/12/20,0.22195694,2016/12/20,0.240747924,2016/12/20,0.069299472,2016/12/20,0.192741445
2016-12-21,29.27,0.102546582,0.102599179,0.010515802,2016/12/21,0.2158664,2016/12/21,0.220548087,2016/12/21,0.083673534,2016/12/21,0.1613396
2016-12-22,29.07,-0.685638613,-0.683293475,0.470100308,2016/12/22,0.312184483,2016/12/22,0.692704221,2016/12/22,0.397311933,2016/12/22,0.307764194
2016-12-23,29.13,0.20618564,0.206398349,0.042512518,2016/12/23,0.183400039,2016/12/23,0.527396301,2016/12/23,0.115463531,2016/12/23,0.167273524
2016-12-27,29.32,0.650130605,0.652248541,0.422669803,2016/12/27,0.271337556,2016/12/27,0.272515623,2016/12/27,0.340550686,2016/12/27,0.18768421
2016-12-28,29.19,-0.444369215,-0.443383356,0.197463999,2016/12/28,0.401586504,2016/12/28,0.443377873,2016/12/28,0.618162111,2016/12/28,0.447111498
2016-12-29,29.18,-0.034264177,-0.034258308,0.001174034,2016/12/29,0.392959081,2016/12/29,0.422350209,2016/12/29,0.075247028,2016/12/29,0.370343001
2016-12-30,28.96,-0.756797558,-0.753941056,0.572742543,2016/12/30,0.773985008,2016/12/30,0.778685974,2016/12/30,0.779213913,2016/12/30,0.64900594
2017-01-03,29.04,0.275862244,0.276243094,0.076099978,2017/1/3,1.444022978,2017/1/3,1.444022978,2017/1/3,0.679004681,2017/1/3,0.988711127
2017-01-04,29.0,-0.137835997,-0.137741047,0.018998762,2017/1/4,0.248913412,2017/1/4,0.307157354,2017/1/4,0.165217002,2017/1/4,0.212225233
2017-01-05,29.15,0.515908281,0.517241379,0.266161354,2017/1/5,0.561695512,2017/1/5,0.566455036,2017/1/5,0.365622669,2017/1/5,0.574563854
2017-01-06,29.48,1.125715452,1.132075472,1.26723528,2017/1/6,0.358260905,2017/1/6,0.387631889,2017/1/6,0.241948333,2017/1/6,0.406925518
2017-01-09,29.75,0.911706467,0.91587517,0.831208682,2017/1/9,0.551964595,2017/1/9,0.55311486,2017/1/9,0.387311647,2017/1/9,0.361729513
2017-01-10,29.78,0.100789526,0.100840336,0.010158529,2017/1/10,0.533101482,2017/1/10,0.561395621,2017/1/10,0.188340408,2017/1/10,0.617084774
2017-01-11,29.94,0.535835174,0.537273338,0.287119333,2017/1/11,0.501690179,2017/1/11,0.614828831,2017/1/11,0.630795844,2017/1/11,0.389158399
2017-01-12,29.81,-0.43514713,-0.434201737,0.189353025,2017/1/12,0.551959631,2017/1/12,1.095889355,2017/1/12,0.366986452,2017/1/12,0.583551809
2017-01-13,29.76,-0.167869773,-0.16772895,0.028180261,2017/1/13,0.27720467,2017/1/13,0.287342752,2017/1/13,0.168740053,2017/1/13,0.286782274
2017-01-17,30.0,0.80321717,0.806451613,0.645157822,2017/1/17,0.391118787,2017/1/17,0.759173668,2017/1/17,0.481168179,2017/1/17,0.257424703
2017-01-18,30.0,0.0,0.0,0.0,2017/1/18,0.354400569,2017/1/18,0.354400569,2017/1/18,0.084511562,2017/1/18,0.429242074
2017-01-19,29.95,-0.16680571,-0.166666667,0.027824145,2017/1/19,0.192882497,2017/1/19,0.444138252,2017/1/19,0.068320861,2017/1/19,0.206683737
2017-01-20,30.0,0.16680571,0.166944908,0.027824145,2017/1/20,0.182295205,2017/1/20,0.293406521,2017/1/20,0.034372636,2017/1/20,0.146685363
2017-01-23,30.02,0.066644454,0.066666667,0.004441483,2017/1/23,0.36169237,2017/1/23,0.366139779,2017/1/23,0.196394157,2017/1/23,0.295526359
2017-01-24,29.99,-0.099983344,-0.099933378,0.009996669,2017/1/24,0.085581158,2017/1/24,0.273924131,2017/1/24,0.013952558,2017/1/24,0.057596464
2017-01-25,30.47,1.587860024,1.600533511,2.521299455,2017/1/25,0.25765823,2017/1/25,0.417126651,2017/1/25,0.448833944,2017/1/25,0.205891017
2017-01-26,30.49,0.0656168,0.065638333,0.004305564,2017/1/26,0.263830807,2017/1/26,0.273534239,2017/1/26,0.126024258,2017/1/26,0.22502948
2017-01-27,30.49,0.0,0.0,0.0,2017/1/27,0.177495596,2017/1/27,0.181795515,2017/1/27,0.054940037,2017/1/27,0.135199098
2017-01-30,30.41,-0.262725931,-0.262381109,0.069024915,2017/1/30,0.223343884,2017/1/30,0.796703696,2017/1/30,0.118418273,2017/1/30,0.188290362
2017-01-31,30.34,-0.230452777,-0.230187438,0.053108482,2017/1/31,0.375608921,2017/1/31,0.531940327,2017/1/31,0.248525248,2017/1/31,0.259086828
2017-02-01,32.19,5.918887139,6.097560976,35.03322496,2017/2/1,1.184949968,2017/2/1,22.10703199,2017/2/1,2.336988373,2017/2/1,1.166185788
2017-02-02,32.13,-0.186567218,-0.18639329,0.034807327,2017/2/2,0.75985675,2017/2/2,1.110313943,2017/2/2,0.3345208,2017/2/2,0.732584283
2017-02-03,32.27,0.434783294,0.435729847,0.189036512,2017/2/3,0.392624133,2017/2/3,0.416878773,2017/2/3,0.336754119,2017/2/3,0.32500821
2017-02-06,32.57,0.925361322,0.929656027,0.856293577,2017/2/6,0.238895524,2017/2/6,0.239855516,2017/2/6,0.329013604,2017/2/6,0.219513426
2017-02-07,32.88,0.94729509,0.951796131,0.897367988,2017/2/7,0.395506012,2017/2/7,0.429380095,2017/2/7,0.532606864,2017/2/7,0.345347766
2017-02-08,33.01,0.394597568,0.395377129,0.15570724,2017/2/8,0.27808114,2017/2/8,0.292898982,2017/2/8,0.079116873,2017/2/8,0.224958547
2017-02-09,33.1,0.272273652,0.272644653,0.074132941,2017/2/9,0.308277922,2017/2/9,0.382816208,2017/2/9,0.374378166,2017/2/9,0.276944106
2017-02-10,33.03,-0.211704298,-0.211480363,0.04481871,2017/2/10,0.311091934,2017/2/10,0.312004392,2017/2/10,0.128706882,2017/2/10,0.333863776
2017-02-13,33.32,0.87415779,0.877989706,0.764151841,2017/2/13,0.226867189,2017/2/13,0.708396924,2017/2/13,0.093767369,2017/2/13,0.181701942
2017-02-14,33.76,1.311885243,1.320528211,1.721042891,2017/2/14,0.336242311,2017/2/14,0.350636557,2017/2/14,0.406244669,2017/2/14,0.311729557
2017-02-15,33.88,0.354820006,0.355450237,0.125897236,2017/2/15,0.464730449,2017/2/15,0.590627686,2017/2/15,0.424690394,2017/2/15,0.421216278
2017-02-16,33.84,-0.118133505,-0.118063754,0.013955525,2017/2/16,0.385124668,2017/2/16,0.399047279,2017/2/16,0.169623149,2017/2/16,0.411111741
2017-02-17,33.93,0.265604406,0.265957447,0.0705457,2017/2/17,0.198021937,2017/2/17,0.229514818,2017/2/17,0.077789608,2017/2/17,0.176807123
2017-02-21,34.18,0.734109889,0.736811082,0.538917329,2017/2/21,0.146351383,2017/2/21,0.292588519,2017/2/21,0.064712782,2017/2/21,0.132527998
2017-02-22,34.28,0.292141604,0.292568754,0.085346717,2017/2/22,0.152604887,2017/2/22,0.183473798,2017/2/22,0.139644149,2017/2/22,0.131914365
2017-02-23,34.13,-0.438533081,-0.437572929,0.192311263,2017/2/23,0.303799426,2017/2/23,0.345412364,2017/2/23,0.269206956,2017/2/23,0.291746337
2017-02-24,34.17,0.117130321,0.117198945,0.013719512,2017/2/24,0.282519312,2017/2/24,0.476528435,2017/2/24,0.276622782,2017/2/24,0.246320204
2017-02-27,34.23,0.175438641,0.175592625,0.030778717,2017/2/27,0.29012829,2017/2/27,0.344814046,2017/2/27,0.312096245,2017/2/27,0.308311588
2017-02-28,34.25,0.058411217,0.058428279,0.00341187,2017/2/28,0.237488587,2017/2/28,0.268159592,2017/2/28,0.065171385,2017/2/28,0.22064369
2017-03-01,34.95,2.023190397,2.04379562,4.093299383,2017/3/1,0.402173707,2017/3/1,0.812134211,2017/3/1,1.139870632,2017/3/1,0.419108261
2017-03-02,34.74,-0.602670787,-0.600858369,0.363212077,2017/3/2,0.426304903,2017/3/2,0.43938855,2017/3/2,0.255138899,2017/3/2,0.400655109
2017-03-03,34.95,0.602670787,0.604490501,0.363212077,2017/3/3,0.246357855,2017/3/3,0.267102491,2017/3/3,0.10718082,2017/3/3,0.232932112
2017-03-06,34.84,-0.31523167,-0.314735336,0.099371005,2017/3/6,0.275387341,2017/3/6,0.374758346,2017/3/6,0.455065563,2017/3/6,0.182133666
2017-03-07,34.88,0.114744706,0.114810563,0.013166347,2017/3/7,0.438843293,2017/3/7,0.468552747,2017/3/7,0.210442409,2017/3/7,0.31450262
2017-03-08,34.75,-0.373402703,-0.372706422,0.139429579,2017/3/8,0.237301653,2017/3/8,0.399053481,2017/3/8,0.140314677,2017/3/8,0.160532983
2017-03-09,34.67,-0.230481231,-0.230215827,0.053121598,2017/3/9,0.37608634,2017/3/9,0.405950017,2017/3/9,0.753898963,2017/3/9,0.324784542
2017-03-10,34.79,0.345522947,0.346120565,0.119386107,2017/3/10,0.175442479,2017/3/10,0.337846815,2017/3/10,0.089582336,2017/3/10,0.187185997
2017-03-13,34.8,0.028739762,0.028743892,0.000825974,2017/3/13,0.225753046,2017/3/13,0.27875242,2017/3/13,0.024409621,2017/3/13,0.180550744
2017-03-14,34.75,-0.143781477,-0.143678161,0.020673113,2017/3/14,0.17446746,2017/3/14,0.181892687,2017/3/14,0.112611556,2017/3/14,0.144134555
2017-03-15,35.12,1.059119676,1.064748201,1.121734487,2017/3/15,0.280396954,2017/3/15,0.399234946,2017/3/15,0.297984256,2017/3/15,0.208655767
2017-03-16,35.17,0.142267772,0.142369021,0.020240119,2017/3/16,0.178034374,2017/3/16,0.207171858,2017/3/16,0.147067125,2017/3/16,0.212313085
2017-03-17,35.0,-0.4845385,-0.483366506,0.234777558,2017/3/17,0.154734407,2017/3/17,0.183789173,2017/3/17,0.437931521,2017/3/17,0.116998702
2017-03-20,35.37,1.051594173,1.057142857,1.105850304,2017/3/20,0.247883649,2017/3/20,0.329283675,2017/3/20,0.452923209,2017/3/20,0.202258687
2017-03-21,34.96,-1.165945243,-1.159174442,1.35942831,2017/3/21,0.854681275,2017/3/21,1.058389686,2017/3/21,1.264749893,2017/3/21,0.755241782
2017-03-22,35.35,1.109384156,1.115560641,1.230733205,2017/3/22,0.633283181,2017/3/22,0.633283181,2017/3/22,0.377871849,2017/3/22,0.607179528
2017-03-23,35.23,-0.340039999,-0.339462518,0.115627201,2017/3/23,0.449160088,2017/3/23,0.45636838,2017/3/23,0.309527393,2017/3/23,0.481786023
2017-03-24,35.16,-0.198891954,-0.198694295,0.039558009,2017/3/24,0.317407162,2017/3/24,0.45307013,2017/3/24,0.111001023,2017/3/24,0.26501852
2017-03-27,35.22,0.170503025,0.170648464,0.029071282,2017/3/27,0.438549742,2017/3/27,1.222825697,2017/3/27,0.369081452,2017/3/27,0.366182489
2017-03-28,35.95,2.05149811,2.072685974,4.208644495,2017/3/28,0.458882009,2017/3/28,0.45968794,2017/3/28,1.327941392,2017/3/28,0.432887475
2017-03-29,36.03,0.222284059,0.222531293,0.049410203,2017/3/29,0.452259396,2017/3/29,0.459228986,2017/3/29,0.199453051,2017/3/29,0.495291054
2017-03-30,35.98,-0.138869624,-0.138773245,0.019284772,2017/3/30,0.347249102,2017/3/30,0.348019209,2017/3/30,0.149563134,2017/3/30,0.378081278
2017-03-31,35.92,-0.166898509,-0.166759311,0.027855112,2017/3/31,0.25348877,2017/3/31,0.272827216,2017/3/31,0.124790212,2017/3/31,0.200205419
2017-04-03,35.93,0.027835769,0.027839644,0.00077483,2017/4/3,0.324608428,2017/4/3,0.325383258,2017/4/3,0.135142869,2017/4/3,0.296915019
2017-04-04,36.19,0.721023645,0.723629279,0.519875097,2017/4/4,0.307436213,2017/4/4,0.41935437,2017/4/4,0.370052979,2017/4/4,0.235880544
2017-04-05,36.01,-0.498615991,-0.497374965,0.248617907,2017/4/5,0.759767714,2017/4/5,0.766645133,2017/4/5,0.823671957,2017/4/5,0.772011306
2017-04-06,35.92,-0.250243423,-0.249930575,0.062621771,2017/4/6,0.679909032,2017/4/6,0.707625197,2017/4/6,0.169075715,2017/4/6,0.528283426
2017-04-07,35.84,-0.222965533,-0.222717149,0.049713629,2017/4/7,0.278142458,2017/4/7,0.278917288,2017/4/7,0.092978151,2017/4/7,0.195842011
2017-04-10,35.79,-0.139606333,-0.139508929,0.019489928,2017/4/10,0.266230775,2017/4/10,0.294210275,2017/4/10,0.17117589,2017/4/10,0.255537235
2017-04-11,35.41,-1.067425865,-1.061749092,1.139397978,2017/4/11,1.581897965,2017/4/11,1.601442425,2017/4/11,2.57037763,2017/4/11,1.579093892
2017-04-12,35.45,0.112898685,0.11296244,0.012746113,2017/4/12,0.604112619,2017/4/12,0.604910377,2017/4/12,0.159304699,2017/4/12,0.54223314
2017-04-13,35.26,-0.537407601,-0.53596615,0.288806929,2017/4/13,0.322404877,2017/4/13,0.323200386,2017/4/13,0.517318286,2017/4/13,0.342712464
2017-04-17,35.46,0.565612368,0.567214974,0.31991735,2017/4/17,0.279534784,2017/4/17,0.292389513,2017/4/17,0.19947492,2017/4/17,0.312173822
2017-04-18,35.3,-0.452233671,-0.451212634,0.204515293,2017/4/18,0.327295376,2017/4/18,0.407048687,2017/4/18,0.100068829,2017/4/18,0.27843927
2017-04-19,35.17,-0.368951745,-0.368271955,0.13612539,2017/4/19,0.214879579,2017/4/19,0.445693029,2017/4/19,0.243278119,2017/4/19,0.200060023
2017-04-20,35.61,1.24330508,1.25106625,1.545807523,2017/4/20,0.29378486,2017/4/20,0.42991025,2017/4/20,0.43060277,2017/4/20,0.254763593
2017-04-21,35.57,-0.112391133,-0.112327998,0.012631767,2017/4/21,0.333491728,2017/4/21,0.333491728,2017/4/21,0.077721591,2017/4/21,0.233348429
2017-04-24,35.91,0.951322228,0.955861681,0.905013981,2017/4/24,0.197670259,2017/4/24,0.950651858,2017/4/24,0.138307433,2017/4/24,0.186260092
2017-04-25,36.13,0.610773692,0.612642718,0.373044503,2017/4/25,0.190819376,2017/4/25,0.240339594,2017/4/25,0.106294059,2017/4/25,0.191481238
2017-04-26,35.92,-0.582930173,-0.581234431,0.339807586,2017/4/26,0.456782276,2017/4/26,0.45754855,2017/4/26,0.157606909,2017/4/26,0.49096441
2017-04-27,35.95,0.083484073,0.083518931,0.00696959,2017/4/27,0.311821071,2017/4/27,0.339676183,2017/4/27,0.120801843,2017/4/27,0.342458108
2017-04-28,35.91,-0.111327593,-0.111265647,0.012393833,2017/4/28,0.288177237,2017/4/28,0.326017429,2017/4/28,0.236228584,2017/4/28,0.273861096
2017-05-01,36.65,2.039762009,2.060707324,4.160629055,2017/5/1,0.371824372,2017/5/1,1.366859561,2017/5/1,0.389618388,2017/5/1,0.375034109
2017-05-02,36.88,0.625597036,0.627557981,0.391371651,2017/5/2,0.35568895,2017/5/2,0.747060601,2017/5/2,0.280564572,2017/5/2,0.370248375
2017-05-03,36.77,-0.298710338,-0.298264642,0.089227866,2017/5/3,1.405406283,2017/5/3,3.121669787,2017/5/3,1.189037743,2017/5/3,1.343414246
2017-05-04,36.63,-0.381471852,-0.380745173,0.145520774,2017/5/4,0.544802811,2017/5/4,0.651657724,2017/5/4,0.116670624,2017/5/4,0.459598543
2017-05-05,37.24,1.651587562,1.665301665,2.727741474,2017/5/5,0.357486751,2017/5/5,0.384273362,2017/5/5,0.58615315,2017/5/5,0.266068036
2017-05-08,38.25,2.676010786,2.712137487,7.161033729,2017/5/8,0.951262827,2017/5/8,0.95414558,2017/5/8,1.790015598,2017/5/8,0.950822975
2017-05-09,38.5,0.651468102,0.653594771,0.424410688,2017/5/9,0.658744936,2017/5/9,0.987665136,2017/5/9,0.293901043,2017/5/9,0.59627659
2017-05-10,38.32,-0.468628819,-0.467532468,0.21961297,2017/5/10,0.550111782,2017/5/10,0.604886454,2017/5/10,0.484990299,2017/5/10,0.560381887
2017-05-11,38.49,0.442651419,0.443632568,0.195940279,2017/5/11,0.448037839,2017/5/11,0.75001427,2017/5/11,0.326004756,2017/5/11,0.383960768
2017-05-12,39.02,1.36758679,1.376981034,1.870293628,2017/5/12,0.562379983,2017/5/12,0.780061793,2017/5/12,0.122781398,2017/5/12,0.466753452
2017-05-15,38.93,-0.230917357,-0.230650948,0.053322826,2017/5/15,0.668137707,2017/5/15,0.670766207,2017/5/15,0.589192725,2017/5/15,0.581683483
2017-05-16,38.87,-0.154241676,-0.154122784,0.023790495,2017/5/16,0.432847943,2017/5/16,0.456565217,2017/5/16,0.178139951,2017/5/16,0.493178735
2017-05-17,37.56,-3.428309052,-3.370208387,11.75330296,2017/5/17,1.795398527,2017/5/17,3.275340185,2017/5/17,2.512093036,2017/5/17,1.689962316
2017-05-18,38.13,1.506171953,1.517571885,2.268553952,2017/5/18,1.155784939,2017/5/18,1.631665392,2017/5/18,0.713783126,2017/5/18,0.968113826
2017-05-19,38.27,0.366492557,0.367164962,0.134316794,2017/5/19,0.499614829,2017/5/19,0.861281892,2017/5/19,0.227043917,2017/5/19,0.544469837
2017-05-22,38.5,0.599194186,0.600992945,0.359033672,2017/5/22,0.444867797,2017/5/22,0.835698873,2017/5/22,0.559982175,2017/5/22,0.430026428
2017-05-23,38.45,-0.129954534,-0.12987013,0.016888181,2017/5/23,0.278529171,2017/5/23,0.603203618,2017/5/23,0.085214784,2017/5/23,0.279255773
2017-05-24,38.34,-0.286495833,-0.286085826,0.082079863,2017/5/24,0.324931903,2017/5/24,0.325608132,2017/5/24,0.316856785,2017/5/24,0.349914958
2017-05-25,38.47,0.338497915,0.339071466,0.114580838,2017/5/25,0.329808236,2017/5/25,0.384782867,2017/5/25,0.216131226,2017/5/25,0.334023178
2017-05-26,38.4,-0.182125717,-0.181959969,0.033169777,2017/5/26,0.208564061,2017/5/26,0.211268277,2017/5/26,0.051770377,2017/5/26,0.203163352
2017-05-30,38.42,0.052069775,0.052083333,0.002711261,2017/5/30,0.215608359,2017/5/30,0.232584671,2017/5/30,0.208116087,2017/5/30,0.196531431
2017-05-31,38.19,-0.60044561,-0.598646538,0.360534931,2017/5/31,0.45961102,2017/5/31,0.492746303,2017/5/31,0.646808556,2017/5/31,0.438932677
2017-06-01,38.3,0.287619495,0.288033517,0.082724974,2017/6/1,0.293794822,2017/6/1,0.362180433,2017/6/1,0.223212311,2017/6/1,0.21842887
2017-06-02,38.86,1.451554776,1.462140992,2.107011269,2017/6/2,0.312724159,2017/6/2,0.380718028,2017/6/2,0.585122738,2017/6/2,0.302286389
2017-06-05,38.48,-0.982681815,-0.977869274,0.96566355,2017/6/5,0.461188351,2017/6/5,0.911854527,2017/6/5,0.044231966,2017/6/5,0.446522171
2017-06-06,38.61,0.337268448,0.337837838,0.113750006,2017/6/6,0.697885691,2017/6/6,0.698561218,2017/6/6,0.655496895,2017/6/6,0.751751085
2017-06-07,38.84,0.593933315,0.595700596,0.352756782,2017/6/7,0.465750471,2017/6/7,0.59675433,2017/6/7,0.153585648,2017/6/7,0.445622
2017-06-08,38.75,-0.231988762,-0.231719876,0.053818786,2017/6/8,0.304235385,2017/6/8,0.310206008,2017/6/8,0.143097321,2017/6/8,0.350061635
2017-06-09,37.24,-3.974730339,-3.896774194,15.79848127,2017/6/9,9.006591276,2017/6/9,9.023219142,2017/6/9,6.381892177,2017/6/9,8.622756835
2017-06-12,36.35,-2.418924843,-2.38990333,5.851197396,2017/6/12,4.33054199,2017/6/12,9.411053581,2017/6/12,2.796814985,2017/6/12,3.74487325
2017-06-13,36.65,0.821922435,0.825309491,0.67555649,2017/6/13,0.981197913,2017/6/13,2.4288557,2017/6/13,0.561279478,2017/6/13,0.87557566
2017-06-14,36.29,-0.987120711,-0.982264666,0.974407298,2017/6/14,1.423795036,2017/6/14,1.781971421,2017/6/14,1.221185838,2017/6/14,1.240890165
2017-06-15,36.07,-0.608072631,-0.606227611,0.369752325,2017/6/15,1.713498237,2017/6/15,3.638292768,2017/6/15,0.501040935,2017/6/15,1.604416159
2017-06-16,35.57,-1.395890896,-1.386193513,1.948511392,2017/6/16,0.660830243,2017/6/16,0.771879857,2017/6/16,0.714135624,2017/6/16,0.632856347
2017-06-19,36.59,2.827239307,2.867585044,7.993282099,2017/6/19,0.961429373,2017/6/19,2.405356646,2017/6/19,1.885581225,2017/6/19,0.826658821
2017-06-20,36.25,-0.933559773,-0.929215633,0.87153385,2017/6/20,0.65429796,2017/6/20,0.780080734,2017/6/20,0.176895465,2017/6/20,0.678567295
2017-06-21,36.47,0.605062352,0.606896552,0.36610045,2017/6/21,0.548622888,2017/6/21,0.676771981,2017/6/21,0.184915626,2017/6/21,0.538550137
2017-06-22,36.41,-0.164654263,-0.164518783,0.027111026,2017/6/22,0.464557639,2017/6/22,0.471329817,2017/6/22,0.740072379,2017/6/22,0.410664539
2017-06-23,36.57,0.438476997,0.439439714,0.192262077,2017/6/23,0.559645189,2017/6/23,0.668627108,2017/6/23,0.505410545,2017/6/23,0.56449762
2017-06-26,36.46,-0.301246291,-0.300793,0.090749328,2017/6/26,0.813364589,2017/6/26,1.17310507,2017/6/26,1.898137088,2017/6/26,0.752525879
2017-06-27,35.93,-1.464316813,-1.453647833,2.144223727,2017/6/27,1.110673075,2017/6/27,1.444339652,2017/6/27,0.936428807,2017/6/27,0.809798702
2017-06-28,36.46,1.464316813,1.475090454,2.144223727,2017/6/28,1.090644458,2017/6/28,1.118484081,2017/6/28,0.785432784,2017/6/28,0.997094981
2017-06-29,35.92,-1.492152582,-1.481075151,2.226519327,2017/6/29,1.587543388,2017/6/29,2.14002812,2017/6/29,0.951834314,2017/6/29,1.631772115
2017-06-30,36.01,0.250243423,0.250556793,0.062621771,2017/6/30,0.738377888,2017/6/30,1.016696582,2017/6/30,0.231872783,2017/6/30,0.651980889
2017-07-03,35.88,-0.361664047,-0.36101083,0.130800883,2017/7/3,0.684719572,2017/7/3,1.090081442,2017/7/3,0.886915906,2017/7/3,0.680014972
